Route_UUID,Interface,Selected Networks,Gateway,Metric
005056A1-C63D-0ed3-0000-008590048105,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957635', 'name': 'obj-10.6.151.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590047980,outside,"[{'type': 'Network', 'overridable': False, 'id': 'cb7116e8-66a6-480b-8f9b-295191a0940a', 'name': 'any-ipv4'}]",obj-200.1.118.1,1
005056A1-C63D-0ed3-0000-008590048146,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957786', 'name': 'obj-10.6.215.32'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048282,inside,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956580', 'name': 'obj-169.254.186.38'}]",obj-10.5.100.1,1
005056A1-C63D-0ed3-0000-008590048358,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958129', 'name': 'obj-192.168.65.0'}]",obj-10.6.3.13,1
005056A1-C63D-0ed3-0000-008590048062,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957594', 'name': 'obj-10.6.26.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048440,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956742', 'name': 'obj-192.168.200.1'}]",obj-10.6.3.70,1
005056A1-C63D-0ed3-0000-008590048305,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957967', 'name': 'obj-192.155.137.0'}]",obj-10.6.3.7,1
005056A1-C63D-0ed3-0000-008590048031,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956261', 'name': 'obj-10.6.3.35'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048243,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957938', 'name': 'obj-10.236.246.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048421,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956728', 'name': 'obj-192.168.152.2'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048104,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957634', 'name': 'obj-10.6.148.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048139,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957779', 'name': 'obj-10.6.200.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048090,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957620', 'name': 'obj-10.6.100.112'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048366,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958252', 'name': 'obj-192.168.72.8'}]",obj-10.6.3.13,1
005056A1-C63D-0ed3-0000-008590048429,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958282', 'name': 'obj-192.168.160.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048152,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956403', 'name': 'obj-10.6.250.4'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048257,outside,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957944', 'name': 'obj-69.184.0.0'}]",obj-200.1.118.71,1
005056A1-C63D-0ed3-0000-008590048233,outside,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956561', 'name': 'obj-10.169.120.40'}]",obj-200.1.118.2,1
005056A1-C63D-0ed3-0000-008590048454,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958290', 'name': 'obj-213.246.212.224'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048120,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957763', 'name': 'obj-10.6.174.40'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048449,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958287', 'name': 'obj-205.173.88.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048450,outside,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958288', 'name': 'obj-205.183.246.0'}]",obj-200.1.118.71,1
005056A1-C63D-0ed3-0000-008590048314,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589951802', 'name': 'OBJ-192.168.5.102'}]",obj-10.6.3.36,1
005056A1-C63D-0ed3-0000-008590048413,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956720', 'name': 'obj-192.168.143.2'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048035,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956380', 'name': 'obj-10.6.3.44'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048171,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956423', 'name': 'obj-10.6.252.71'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048407,ipsec,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956714', 'name': 'obj-192.168.114.254'}]",obj-10.5.108.15,1
005056A1-C63D-0ed3-0000-008590047985,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956240', 'name': 'obj-10.0.21.72'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048101,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957631', 'name': 'obj-10.6.140.0'}]",obj-10.6.3.15,1
005056A1-C63D-0ed3-0000-008590048055,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957472', 'name': 'obj-10.6.17.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048364,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958250', 'name': 'obj-192.168.71.0'}]",obj-10.6.3.13,1
005056A1-C63D-0ed3-0000-008590048396,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589951922', 'name': 'OBJ-192.168.95.241'}]",obj-10.6.3.17,1
005056A1-C63D-0ed3-0000-008590048319,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589951924', 'name': 'OBJ-192.168.7.250'}]",obj-10.6.3.17,1
005056A1-C63D-0ed3-0000-008590048130,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957771', 'name': 'obj-10.6.176.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048226,ipsec,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589953424', 'name': 'OBJ-10.77.252.2'}]",obj-10.5.108.3,1
005056A1-C63D-0ed3-0000-008590048020,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957459', 'name': 'obj-10.6.0.124'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048018,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956254', 'name': 'obj-10.6.0.90'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048045,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956389', 'name': 'obj-10.6.3.75'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048389,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958275', 'name': 'obj-192.168.74.128'}]",obj-10.6.3.13,1
005056A1-C63D-0ed3-0000-008590048367,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958253', 'name': 'obj-192.168.72.32'}]",obj-10.6.3.13,1
005056A1-C63D-0ed3-0000-008590048330,ipsec,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958101', 'name': 'obj-192.168.22.0'}]",obj-10.5.108.15,1
005056A1-C63D-0ed3-0000-008590047981,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956235', 'name': 'obj-9.32.4.55'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048288,ipsec,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957956', 'name': 'obj-172.20.0.0'}]",obj-10.5.108.15,1
005056A1-C63D-0ed3-0000-008590048093,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957623', 'name': 'obj-10.6.100.160'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048118,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956398', 'name': 'obj-10.6.174.33'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590047983,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956238', 'name': 'obj-10.0.17.141'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048126,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957767', 'name': 'obj-10.6.175.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048000,inside,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957447', 'name': 'obj-10.5.64.0'}]",obj-10.5.100.1,1
005056A1-C63D-0ed3-0000-008590048189,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957797', 'name': 'obj-10.8.1.224'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048210,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957927', 'name': 'obj-10.64.146.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048025,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957462', 'name': 'obj-10.6.1.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048365,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958251', 'name': 'obj-192.168.72.0'}]",obj-10.6.3.13,1
005056A1-C63D-0ed3-0000-008590048016,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956253', 'name': 'obj-10.6.0.82'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048322,ipsec,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958093', 'name': 'obj-192.168.11.0'}]",obj-10.5.108.15,1
005056A1-C63D-0ed3-0000-008590048228,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956559', 'name': 'obj-10.80.91.102'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048414,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956721', 'name': 'obj-192.168.144.2'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048293,ipsec,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957959', 'name': 'obj-172.20.160.0'}]",obj-10.5.108.15,1
005056A1-C63D-0ed3-0000-008590048353,ipsec,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958124', 'name': 'obj-192.168.45.0'}]",obj-10.5.108.15,1
005056A1-C63D-0ed3-0000-008590047992,inside,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957439', 'name': 'obj-10.5.32.0'}]",obj-10.5.100.1,1
005056A1-C63D-0ed3-0000-008590048053,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957470', 'name': 'obj-10.6.16.128'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048378,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958264', 'name': 'obj-192.168.74.8'}]",obj-10.6.3.13,1
005056A1-C63D-0ed3-0000-008590048251,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957943', 'name': 'obj-65.63.72.0'}]",obj-10.6.3.7,1
005056A1-C63D-0ed3-0000-008590048321,ipsec,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958092', 'name': 'obj-192.168.10.0'}]",obj-10.5.108.15,1
005056A1-C63D-0ed3-0000-008590048446,outside,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958286', 'name': 'obj-199.105.184.0'}]",obj-200.1.118.71,1
005056A1-C63D-0ed3-0000-008590048279,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957948', 'name': 'obj-159.43.0.0'}]",obj-10.6.3.7,1
005056A1-C63D-0ed3-0000-008590048435,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956737', 'name': 'obj-192.168.168.2'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048307,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958084', 'name': 'obj-192.168.0.03'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048072,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957602', 'name': 'obj-10.6.41.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048111,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957755', 'name': 'obj-10.6.161.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048209,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957926', 'name': 'obj-10.64.64.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048247,inside,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957425', 'name': 'OBJ-10.238.0.0'}]",obj-10.5.100.1,1
005056A1-C63D-0ed3-0000-008590048443,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956745', 'name': 'obj-192.168.254.55'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590047986,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956241', 'name': 'obj-10.0.31.26'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048380,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958266', 'name': 'obj-192.168.74.24'}]",obj-10.6.3.13,1
005056A1-C63D-0ed3-0000-008590048054,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957471', 'name': 'obj-10.6.16.176'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048260,outside,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956567', 'name': 'obj-69.191.192.20'}]",obj-200.1.118.1,1
005056A1-C63D-0ed3-0000-008590048010,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957451', 'name': 'obj-10.6.0.20'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048238,inside,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957934', 'name': 'obj-10.234.16.0'}]",obj-10.5.100.1,1
005056A1-C63D-0ed3-0000-008590048432,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956735', 'name': 'obj-192.168.165.2'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048085,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957615', 'name': 'obj-10.6.100.32'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048345,ipsec,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958116', 'name': 'obj-192.168.37.0'}]",obj-10.5.108.15,1
005056A1-C63D-0ed3-0000-008590048329,ipsec,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958100', 'name': 'obj-192.168.21.0'}]",obj-10.5.108.15,1
005056A1-C63D-0ed3-0000-008590048405,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956713', 'name': 'obj-192.168.113.12'}]",obj-10.6.3.70,1
005056A1-C63D-0ed3-0000-008590048002,inside,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957449', 'name': 'obj-10.5.128.0'}]",obj-10.5.100.1,1
005056A1-C63D-0ed3-0000-008590048066,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957598', 'name': 'obj-10.6.32.0'}]",obj-10.6.3.7,1
005056A1-C63D-0ed3-0000-008590048284,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957952', 'name': 'obj-172.17.128.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048084,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957614', 'name': 'obj-10.6.100.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590047989,inside,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957436', 'name': 'obj-10.4.0.0'}]",obj-10.5.100.1,1
005056A1-C63D-0ed3-0000-008590048159,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956410', 'name': 'obj-10.6.250.93'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048083,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957613', 'name': 'obj-10.6.96.128'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048343,ipsec,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958114', 'name': 'obj-192.168.35.0'}]",obj-10.5.108.15,1
005056A1-C63D-0ed3-0000-008590048013,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957454', 'name': 'obj-10.6.0.36'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048218,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589955064', 'name': 'OBJ-10.70.228.2'}]",obj-10.6.3.36,1
005056A1-C63D-0ed3-0000-008590047988,inside,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957435', 'name': 'obj-10.2.0.0'}]",obj-10.5.100.1,1
005056A1-C63D-0ed3-0000-008590048332,ipsec,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958103', 'name': 'obj-192.168.24.0'}]",obj-10.5.108.15,1
005056A1-C63D-0ed3-0000-008590048436,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956738', 'name': 'obj-192.168.170.2'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048153,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956404', 'name': 'obj-10.6.250.5'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048368,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958254', 'name': 'obj-192.168.72.40'}]",obj-10.6.3.13,1
005056A1-C63D-0ed3-0000-008590048151,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956402', 'name': 'obj-10.6.250.3'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048220,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589955067', 'name': 'OBJ-10.70.228.106'}]",obj-10.6.3.36,1
005056A1-C63D-0ed3-0000-008590048227,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589951937', 'name': 'OBJ-10.80.12.20'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048148,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957788', 'name': 'obj-10.6.224.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048006,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956248', 'name': 'obj-10.6.0.5'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048347,ipsec,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958118', 'name': 'obj-192.168.39.0'}]",obj-10.5.108.15,1
005056A1-C63D-0ed3-0000-008590048114,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957758', 'name': 'obj-10.6.171.0'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048122,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957764', 'name': 'obj-10.6.174.48'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048216,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589955057', 'name': 'OBJ-10.70.224.253'}]",obj-10.6.3.17,1
005056A1-C63D-0ed3-0000-008590048112,inside,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957756', 'name': 'obj-10.6.164.0'}]",obj-10.5.100.1,1
005056A1-C63D-0ed3-0000-008590048357,ipsec,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958128', 'name': 'obj-192.168.52.0'}]",obj-10.5.108.15,1
005056A1-C63D-0ed3-0000-008590048123,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957765', 'name': 'obj-10.6.174.56'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048219,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589955065', 'name': 'OBJ-10.70.228.105'}]",obj-10.6.3.36,1
005056A1-C63D-0ed3-0000-008590048281,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957950', 'name': 'obj-159.44.40.0'}]",obj-10.6.3.7,1
005056A1-C63D-0ed3-0000-008590048173,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956425', 'name': 'obj-10.6.252.74'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048267,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956573', 'name': 'obj-129.39.167.223'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048069,inside,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589957601', 'name': 'obj-10.6.40.0'}]",obj-10.5.100.1,1
005056A1-C63D-0ed3-0000-008590048416,extranet,"[{'type': 'Host', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589956723', 'name': 'obj-192.168.147.2'}]",obj-10.6.3.9,1
005056A1-C63D-0ed3-0000-008590048444,extranet,"[{'type': 'Network', 'overridable': False, 'id': '005056A1-C63D-0ed3-0000-008589958284', 'name': 'obj-194.117.106.128'}]",obj-10.6.3.9,1